"time","site_id","SAIDI","est_uncertainty"
"1530403200000","68","0.649369","0"
"1530403200000","455","0","0"
"1535760000000","3","8.195137","0"
"1538352000000","3","4.552035","0"
"1543622400000","3","1.650459","0"
"1551398400000","21","20.604878","0"
"1551398400000","27","28.445897","0"
"1551398400000","34","20.076451","0"
"1551398400000","38","29.293099","0"
"1551398400000","44","42.647683","0"
"1551398400000","45","12.179777","0"
"1551398400000","57","37.917584","0"
"1551398400000","64","14.007296","0"
"1551398400000","69","24.277861","0"
"1551398400000","74","17.419734","0"
"1551398400000","110","23.307742","0"
"1551398400000","111","17.841119","0"
"1551398400000","123","24.097339","0"
"1551398400000","125","15.045611","0"
"1551398400000","135","24.858761","0"
"1551398400000","141","21.288646","0"
"1551398400000","147","16.005091","0"
"1551398400000","148","42.739253","0"
"1551398400000","156","68.150699","0"
"1551398400000","177","31.782949","0"
"1551398400000","178","33.574183","0"
"1551398400000","179","22.334991","0"
"1551398400000","185","12.796258","0"
"1551398400000","187","24.816498","0"
"1551398400000","247","39.922047","0"
"1551398400000","249","23.270259","0"
"1551398400000","265","22.57604","0"
"1551398400000","270","13.793009","0"
"1551398400000","272","41.064209","0"
"1551398400000","302","20.82335","0"
"1551398400000","308","43.929801","0"
"1551398400000","313","21.167164","0"
"1551398400000","318","21.996225","0"
"1551398400000","323","15.184765","0"
"1551398400000","331","16.919208","0"
"1551398400000","332","28.709842","0"
"1551398400000","337","60.635508","0"
"1551398400000","346","26.162058","0"
"1551398400000","347","15.979135","0"
"1551398400000","350","20.349714","0"
"1551398400000","352","21.181766","0"
"1551398400000","354","21.48782","0"
"1551398400000","356","27.346646","0"
"1551398400000","382","22.11272","0"
"1551398400000","383","22.967688","0"
"1551398400000","385","43.260847","0"
"1551398400000","387","36.500165","0"
"1551398400000","403","20.07333","0"
"1551398400000","418","17.711644","0"
"1551398400000","433","39.698463","0"
"1551398400000","440","45.258274","0"
"1551398400000","447","42.224136","0"
"1551398400000","448","17.462932","0"
"1551398400000","463","9.302484","0"
"1551398400000","472","32.22715","0"
"1554076800000","21","23.571195","0"
"1554076800000","27","25.326928","0"
"1554076800000","34","45.065723","0"
"1554076800000","44","44.144676","0"
"1554076800000","45","31.78601","0"
"1554076800000","57","32.454469","0"
"1554076800000","64","50.474516","0"
"1554076800000","74","45.843927","0"
"1554076800000","85","9.407102","0"
"1554076800000","110","38.193604","0"
"1554076800000","111","44.759388","0"
"1554076800000","135","33.402618","0"
"1554076800000","141","61.808478","0"
"1554076800000","147","19.40709","0"
"1554076800000","148","51.385768","0"
"1554076800000","156","26.694999","0"
"1554076800000","177","20.198647","0"
"1554076800000","178","37.953203","0"
"1554076800000","179","0.747401","0"
"1554076800000","185","4.279617","0"
"1554076800000","247","69.717647","0"
"1554076800000","265","23.102157","0"
"1554076800000","270","13.790881","0"
"1554076800000","272","24.603285","0"
"1554076800000","302","42.105415","0"
"1554076800000","308","43.010179","0"
"1554076800000","318","33.282732","0"
"1554076800000","323","37.082319","0"
"1554076800000","331","20.456273","0"
"1554076800000","337","49.142956","0"
"1554076800000","342","29.19118","0"
"1554076800000","346","47.493089","0"
"1554076800000","350","24.186984","0"
"1554076800000","352","53.501551","0"
"1554076800000","354","31.484569","0"
"1554076800000","356","24.591896","0"
"1554076800000","366","9.552643","0"
"1554076800000","382","21.17628","0"
"1554076800000","383","48.023586","0"
"1554076800000","385","21.551233","0"
"1554076800000","387","25.227502","0"
"1554076800000","403","45.093788","0"
"1554076800000","433","17.211322","0"
"1554076800000","440","47.902908","0"
"1554076800000","447","41.255779","0"
"1554076800000","448","50.61046","0"
"1554076800000","463","22.41386","0"
"1556668800000","3","23.906909","0"
"1556668800000","4","15.762227","0"
"1556668800000","21","11.748956","0"
