"time","site_id","SAIFI","est_uncertainty"
"1530403200000","68","2.7943183862060157","0"
"1530403200000","455","0","0"
"1535760000000","3","1.0660147745041508","0"
"1538352000000","3","2.3308077984248077","0"
"1543622400000","3","3.725173852573018","0"
"1551398400000","21","13.055358261959473","0"
"1551398400000","27","16.972907694967823","0"
"1551398400000","34","10.87826980923733","0"
"1551398400000","38","14.046744787013024","0"
"1551398400000","44","11.11251220046714","0"
"1551398400000","45","3.551626591230552","0"
"1551398400000","57","18.615778883567593","0"
"1551398400000","64","8.467017913593256","0"
"1551398400000","69","12.280605226960109","0"
"1551398400000","74","13.886051414876617","0"
"1551398400000","110","10.678727917546475","0"
"1551398400000","111","11.689361065389795","0"
"1551398400000","123","16.039009367380984","0"
"1551398400000","125","12.780603702780093","0"
"1551398400000","135","14.588831243106336","0"
"1551398400000","141","10.952433715868619","0"
"1551398400000","147","12.756368386675376","0"
"1551398400000","148","12.212217657636355","0"
"1551398400000","156","9.994287037751873","0"
"1551398400000","177","8.569704726208977","0"
"1551398400000","178","11.431484620089634","0"
"1551398400000","179","12.131698501202571","0"
"1551398400000","185","6.54705450989978","0"
"1551398400000","187","13.396688841094385","0"
"1551398400000","247","13.290658727205061","0"
"1551398400000","249","11.464526484751202","0"
"1551398400000","265","10.040258658972034","0"
"1551398400000","270","6.887950987066031","0"
"1551398400000","272","15.100466815506392","0"
"1551398400000","302","13.357146196643134","0"
"1551398400000","308","20.28796596238457","0"
"1551398400000","313","13.569858120029881","0"
"1551398400000","318","12.305118578014353","0"
"1551398400000","323","13.9550343299398","0"
"1551398400000","331","9.02970297029703","0"
"1551398400000","332","15.418683102618521","0"
"1551398400000","337","13.702007929402736","0"
"1551398400000","346","11.943554999352694","0"
"1551398400000","347","13.485556045062621","0"
"1551398400000","350","12.610169491525424","0"
"1551398400000","352","11.099354855613502","0"
"1551398400000","354","11.806807727690893","0"
"1551398400000","356","18.21007042020696","0"
"1551398400000","382","10.751941423114829","0"
"1551398400000","383","15.151125401929262","0"
"1551398400000","385","17.26031831669814","0"
"1551398400000","387","13.978136003899778","0"
"1551398400000","403","7.452804331886867","0"
"1551398400000","418","15.56455205811138","0"
"1551398400000","433","21.910900068963944","0"
"1551398400000","440","12.917964075246587","0"
"1551398400000","447","12.145941368274423","0"
"1551398400000","448","12.478956359683181","0"
"1551398400000","463","12.517224803717353","0"
"1551398400000","472","11.565418192058575","0"
"1554076800000","21","20.45034265201784","0"
"1554076800000","27","17.4690488204366","0"
"1554076800000","34","21.048954263387728","0"
"1554076800000","44","17.516864890935747","0"
"1554076800000","45","8.866085171883016","0"
"1554076800000","57","15.65298140811612","0"
"1554076800000","64","26.304105703535882","0"
"1554076800000","74","24.915254237288135","0"
"1554076800000","85","4.511963539688568","0"
"1554076800000","110","18.422750960229035","0"
"1554076800000","111","19.8607052299166","0"
"1554076800000","135","25.708164722685076","0"
"1554076800000","141","18.67870685069351","0"
"1554076800000","147","13.814853614158903","0"
"1554076800000","148","16.56072008464368","0"
"1554076800000","156","19.014796778422927","0"
"1554076800000","177","13.603995397789534","0"
"1554076800000","178","20.445047886529988","0"
"1554076800000","179","2.079322294955718","0"
"1554076800000","185","7.019317566347716","0"
"1554076800000","247","14.651988769352359","0"
"1554076800000","265","14.664536741214057","0"
"1554076800000","270","9.074508834795502","0"
"1554076800000","272","25.673338918433203","0"
"1554076800000","302","18.133052501254546","0"
"1554076800000","308","21.086224108536413","0"
"1554076800000","318","19.02440784716048","0"
"1554076800000","323","25.087125672843893","0"
"1554076800000","331","12.260852738179707","0"
"1554076800000","337","14.090796178608452","0"
"1554076800000","342","19.41568878397264","0"
"1554076800000","346","23.16962787029723","0"
"1554076800000","350","15.308825723216842","0"
"1554076800000","352","20.334577752915916","0"
"1554076800000","354","17.827602609887187","0"
"1554076800000","356","20.135228541867715","0"
"1554076800000","366","6.6423217374591585","0"
"1554076800000","382","16.511719408689785","0"
"1554076800000","383","21.25476232727655","0"
"1554076800000","385","16.92495948326636","0"
"1554076800000","387","13.414127228856602","0"
"1554076800000","403","22.170438757036003","0"
"1554076800000","433","18.64342082417382","0"
"1554076800000","440","23.01607368611161","0"
"1554076800000","447","16.72506810860155","0"
"1554076800000","448","23.34791814854527","0"
"1554076800000","463","6.528497409326424","0"
"1556668800000","3","21.60966500274316","0"
"1556668800000","4","9.534924092808705","0"
"1556668800000","21","3.7565696362314958","0"
"1556668800000","27","11.6863913337847","0"
"1556668800000","34","24.28669426374926","0"
"1556668800000","38","17.206100985628545","0"
"1556668800000","44","14.043918706348705","0"
"1556668800000","45","15.872","0"
"1556668800000","56","9.50996709833094","0"
"1556668800000","57","20.3098671649673","0"
"1556668800000","64","22.713616652211623","0"
"1556668800000","69","18.935208416666207","0"
"1556668800000","71","10.964065193677744","0"
"1556668800000","74","20.661393159909714","0"
"1556668800000","85","3.296593741345888","0"
"1556668800000","88","16.837009044170202","0"
"1556668800000","98","24.381885991315595","0"
"1556668800000","110","18.058402827931413","0"
"1556668800000","111","26.645372050816697","0"
"1556668800000","119","7.6572656058615935","0"
"1556668800000","123","22.499104715166787","0"
"1556668800000","135","19.18498267601969","0"
"1556668800000","141","22.13187902825979","0"
"1556668800000","142","6.909328987142519","0"
"1556668800000","147","0.35088822512183615","0"
"1556668800000","148","22.507627088664798","0"
"1556668800000","156","17.21071991254559","0"
"1556668800000","168","11.745050319015983","0"
"1556668800000","177","18.130887651490337","0"
"1556668800000","178","17.92665882905598","0"
"1556668800000","179","0.7220672085405799","0"
"1556668800000","185","2.0604661897069003","0"
"1556668800000","187","14.798053788162326","0"
"1556668800000","195","17.95243019648397","0"
"1556668800000","218","9.816384626551956","0"
"1556668800000","247","16.094461219523186","0"
"1556668800000","249","15.663966148924093","0"
"1556668800000","257","14.921722988231435","0"
"1556668800000","265","14.178015338136184","0"
"1556668800000","270","16.139289282146425","0"
"1556668800000","272","11.585276179765561","0"
"1556668800000","302","14.359913393133313","0"
"1556668800000","308","9.991922534183251","0"
"1556668800000","310","24.407298618219816","0"
"1556668800000","313","18.371945468575838","0"
"1556668800000","318","12.347512677591048","0"
"1556668800000","323","28.217708575412505","0"
"1556668800000","331","1.6447037150752226","0"
"1556668800000","332","13.665365117353334","0"
"1556668800000","337","8.989543799860584","0"
"1556668800000","342","5.627254281657901","0"
"1556668800000","346","20.08097165991903","0"
"1556668800000","347","0.49716004009355164","0"
"1556668800000","350","13.533208344967889","0"
"1556668800000","351","13.278600749598429","0"
"1556668800000","352","17.74873590042785","0"
"1556668800000","354","10.633494342618938","0"
"1556668800000","356","31.5192118226601","0"
"1556668800000","365","13.291800274851122","0"
"1556668800000","366","27.434409724351273","0"
"1556668800000","379","23.34300207825873","0"
"1556668800000","382","6.3341610500177365","0"
"1556668800000","383","20.262569832402235","0"
"1556668800000","385","6.114102091344887","0"
"1556668800000","387","12.686108667704174","0"
"1556668800000","391","14.910694945757022","0"
"1556668800000","394","16.05102961745765","0"
"1556668800000","403","9.440951753370497","0"
"1556668800000","412","31.60416991326447","0"
"1556668800000","415","7.554766496435131","0"
"1556668800000","418","21.2031370816304","0"
"1556668800000","429","10.620784458862362","0"
"1556668800000","433","9.990302126072361","0"
"1556668800000","440","19.983190206468116","0"
"1556668800000","447","12.607014944609933","0"
"1556668800000","448","18.867595773733072","0"
"1556668800000","463","5.177037334403853","0"
"1556668800000","472","13.667630549413166","0"
"1559347200000","3","7.242926073206553","0"
"1559347200000","12","5.770001335648457","0"
