"time","site_id","SAIDI","est_uncertainty"
"1552262400000","386","12.379075","0"
"1552262400000","387","13.156636","0"
"1552262400000","403","17.185398","0"
"1552262400000","418","8.505402","0"
"1552262400000","433","15.814331","0"
"1552262400000","447","30.158484","0"
"1552262400000","448","14.441046","0"
"1552262400000","463","6.130634","0"
"1552867200000","3","0","0"
"1552867200000","21","0","0"
"1552867200000","27","4.281667","0"
"1552867200000","34","0.843473","0"
"1552867200000","38","0.016035","0"
"1552867200000","44","0.370452","0"
"1552867200000","45","0","0"
"1552867200000","57","11.485101","0"
"1552867200000","64","0","0"
"1552867200000","69","0","0"
"1552867200000","74","0.380278","0"
"1552867200000","110","0.106116","0"
"1552867200000","111","0","0"
"1552867200000","123","0.690139","0"
"1552867200000","125","0","0"
"1552867200000","135","2.321588","0"
"1552867200000","141","0.072024","0"
"1552867200000","147","0","0"
"1552867200000","148","0","0"
"1552867200000","156","0.185341","0"
"1552867200000","177","0","0"
"1552867200000","178","0","0"
"1552867200000","179","0","0"
"1552867200000","185","0","0"
"1552867200000","187","0.207257","0"
"1552867200000","247","13.065894","0"
"1552867200000","249","2.124589","0"
"1552867200000","265","0.010923","0"
"1552867200000","270","0.112264","0"
"1552867200000","272","0.889339","0"
"1552867200000","302","0.266107","0"
"1552867200000","308","1.186852","0"
"1552867200000","318","0","0"
"1552867200000","323","1.912283","0"
"1552867200000","331","0","0"
"1552867200000","337","9.533926","0"
"1552867200000","342","0","0"
"1552867200000","346","0","0"
"1552867200000","347","0","0"
"1552867200000","350","0","0"
"1552867200000","352","0.281501","0"
"1552867200000","354","0.055014","0"
"1552867200000","356","1.632017","0"
"1552867200000","382","0","0"
"1552867200000","383","0.297398","0"
"1552867200000","385","3.19488","0"
"1552867200000","386","0","0"
"1552867200000","387","0.148425","0"
"1552867200000","403","0","0"
"1552867200000","418","0","0"
"1552867200000","433","0.633661","0"
"1552867200000","440","0.414031","0"
"1552867200000","447","0.137326","0"
"1552867200000","448","0.391281","0"
"1552867200000","463","0.015458","0"
"1552867200000","472","0.060566","0"
"1553472000000","21","8.569429","0"
"1553472000000","27","2.707772","0"
"1553472000000","34","1.23279","0"
"1553472000000","38","10.105826","0"
"1553472000000","44","1.613879","0"
"1553472000000","45","6.083514","0"
"1553472000000","57","4.191377","0"
"1553472000000","64","1.619786","0"
"1553472000000","69","8.37663","0"
"1553472000000","74","3.403943","0"
"1553472000000","85","0","0"
"1553472000000","110","10.795259","0"
